447,2025,0.48326
447,2675,0.81433
447,3111,0.96736
448,2170,0.41325
448,2274,0.3577
449,2309,0.56184
448,2430,0.79135
448,2461,0.86748
448,2492,0.55916
449,2784,0.6727
448,3129,0.60031
449,2578,0.62718
449,2636,0.65928
449,2866,0.78064
449,2895,0.91751
449,3089,0.63106
449,3143,0.50008
450,2183,0.5018
450,2298,0.70909
450,2420,0.78264
450,2524,0.79869
449,2752,0.3396
451,2150,0.59101
452,2253,0.64918
451,2331,0.70005
451,2383,1.0623
451,2551,0.52908
451,2927,0.88039
451,2936,1.0114
451,2957,0.80933
451,2968,0.88958
451,2999,0.73224
451,3008,0.64175
452,2006,0.83584
452,2129,0.74072
452,2240,0.64156
452,2365,0.82686
452,2909,0.80811
452,3019,0.59737
453,1850,0.46682
453,1925,0.72308
453,2069,0.48794
453,2143,0.53981
453,2500,0.61875
453,2803,1.0597
453,2874,0.69827
453,2946,0.72299
452,2266,0.30259
454,2663,0.89888
454,2692,1.0778
454,2751,0.40947
454,2815,0.85782
455,1866,0.52356
455,1975,0.70875
455,2633,0.63749
455,2732,0.84758
455,2792,0.90684
457,2111,0.4814
456,2440,0.99239
456,2461,1.0879
456,2483,0.79189
456,2763,0.6962
457,1956,0.5469
457,2449,1.1116
457,2610,0.97078
457,2652,0.83329
457,2683,0.9547
457,2720,0.87143
457,2784,0.6797
457,2857,0.87764
458,2183,0.4688
458,2323,0.76361
459,2332,0.62751
458,2407,0.81865
458,2417,0.73222
458,2593,0.7141
458,2671,0.81646
458,3100,0.76543
458,3116,0.77545
459,1823,0.69903
459,2027,0.74791
460,2088,0.51924
459,2205,0.42452
459,2301,0.83303
459,2345,0.58927
459,2641,0.7188
459,2877,0.58355
459,3069,0.8934
460,1896,0.73456
461,2194,0.46704
460,2385,1.0931
460,2550,0.74219
460,2600,0.85423
460,2973,0.81349
460,3127,0.75043
461,2017,0.80002
461,2148,0.47054
461,2454,1.0144
461,2529,0.89664
461,2861,0.92528
461,2914,0.78334
462,1835,0.59599
462,1877,0.71384
462,1996,0.81499
462,2250,0.58426
462,2259,0.57746
462,2397,0.85931
462,2845,0.86105
462,2956,0.7826
462,2994,0.51645
463,3024,0.57109
463,1800,0.81901
463,2494,0.85368
463,2889,0.91368
463,2966,0.8554
464,3038,0.58648
463,3049,0.74116
464,2613,0.84772
464,2802,0.97209
464,2834,0.67498
464,2927,0.86925
464,2945,0.71422
464,3008,0.78404
464,3149,0.68925
465,1792,0.67587
465,1985,0.91333
465,2073,0.67425
465,2205,0.55384
465,2423,0.62859
465,2466,1.1681
465,2486,1.0362
465,2698,1.1059
465,2772,0.62284
465,2822,0.53493
465,2855,0.69215
465,2894,0.89699
465,2902,0.76446
465,3018,0.72717
466,2303,0.8932
466,2332,0.69197
466,2366,0.89761
466,2998,0.62851
466,3131,0.96424
467,1978,0.85055
467,2137,0.37597
467,2325,0.72631
467,2660,0.6466
467,2724,0.91467
468,1808,0.61016
468,1844,0.59923
468,1858,0.40576
468,1904,0.80912
468,2039,1.0996
468,2346,0.77171
468,2639,0.63954
468,2712,1.0028
468,3062,0.86844
468,3078,0.75455
470,1892,0.7509
469,2426,0.6748
471,2504,0.56853
470,2586,0.94408
470,3111,0.85228
472,1941,0.92129
471,2100,0.87413
471,2117,0.6097
470,2279,0.31591
471,2457,0.93967
472,2648,0.54251
472,2849,0.64294
472,2967,0.86677
472,3100,0.91291
472,3140,0.88232
473,1827,0.71069
473,1871,0.67091
473,2084,0.64644
473,2269,0.49415
473,2376,1.0121
474,2566,0.86921
473,2946,0.80346
473,3017,0.91729
473,3076,0.79888
473,3130,1.0461
474,1815,0.54901
474,2156,0.32886
474,2199,0.34692
474,2248,0.64144
474,2355,0.92192
474,2384,1.0169
474,2536,0.90806
474,2557,0.82275
474,2579,0.76491
474,2874,0.8051
474,3042,0.90783
475,1806,0.5293
475,1923,0.99454
475,2070,0.8222
475,2128,0.42211
475,2134,0.61247
475,2262,0.58541
475,2516,0.70569
475,2897,0.93526
475,2937,1.1198
474,2284,0.30644
476,2822,0.71017
476,2886,0.78545
477,1758,0.67496
477,1790,0.75486
477,1987,0.84225
477,2060,0.86456
477,2235,0.51033
477,2333,0.84189
478,2218,0.68391
478,2321,0.85564
478,2464,0.92068
478,2484,0.56816
478,2494,0.62643
478,2764,0.55667
478,2906,0.86289
478,2950,0.7548
479,3148,0.91816
479,2040,1.0113
479,2051,0.88309
479,2311,0.74363
479,2662,0.62492
479,2686,0.44907
479,2709,1.0807
479,3092,1.0517
480,1736,0.67532
480,1907,0.82079
480,1964,0.76221
480,2006,0.77026
480,2115,0.77489
480,2196,0.49541
480,2416,0.40124
480,2426,0.61411
480,2436,0.87818
480,2455,0.99743
480,2793,0.68502
480,3015,1.0194
480,3039,1.1389
480,3121,0.95684
480,3130,1.1824
481,1836,0.64839
481,1846,0.66533
482,2022,0.9791
481,2031,0.94586
481,2294,0.62318
481,2600,0.88336
481,2617,0.95884
481,2643,0.6474
481,2671,0.80904
481,2851,0.77058
481,3097,1.0799
482,1825,0.41853
482,1896,0.66873
482,2263,0.58965
482,2284,0.43374
482,2988,0.96918
483,3007,1.1965
483,2164,0.45229
484,2386,1.1298
483,2568,0.98778
483,2577,0.90724
483,2936,1.2118
483,3000,1.0322
483,3067,0.89266
484,1698,0.4893
484,1765,0.75924
484,1817,0.33859
484,1872,0.74289
484,1883,0.71552
484,1958,0.67654
484,2082,0.63763
485,2096,0.84374
484,2801,0.66969
484,3109,0.83075
485,2177,0.50747
485,2251,0.76339
485,2352,0.77853
485,2459,0.90247
485,2545,0.90557
485,2977,0.85247
486,1862,0.63318
486,1915,0.91826
486,1939,0.73569
486,2065,0.7809
486,2088,0.72348
486,2231,0.69756
486,2524,0.79839
486,2791,0.75808
486,2841,0.86
486,2856,0.84838
486,2864,0.85664
486,2902,0.92997
486,2916,0.92777
487,1752,0.92968
487,2213,0.79074
487,2343,0.88916
487,2364,0.57472
487,2750,0.70186
487,2814,0.54137
487,2875,0.83447
487,2956,0.93408
487,3048,1.0287
488,1852,0.73809
488,1925,0.8128
488,1988,0.90859
488,2495,0.81336
488,2823,0.62912
488,2896,0.8852
489,3081,0.93579
488,3100,1.1857
489,1706,0.42685
489,2302,0.732
489,2725,1.1431
489,2924,1.0333
489,3137,1.0983
490,1802,0.67031
490,1967,0.83214
490,1981,0.81124
490,2045,1.0848
490,2137,0.48029
490,2322,0.77914
490,2334,0.79726
490,2632,0.51594
490,2649,0.86261
490,2670,0.85369
490,2700,0.58285
490,2767,0.77403
490,2782,1.0163
490,2967,0.77204
490,3119,0.87612
491,1659,0.55837
491,1958,0.68961
491,2105,1.0366
491,2114,0.82487
491,2183,0.54772
491,2192,0.66691
491,2201,0.71069
491,2447,0.9873
491,2732,0.91499
492,2218,0.65669
492,2251,0.70873
492,2425,0.72493
492,2465,1.0913
492,2564,0.89401
492,2587,1.09
492,3057,1.1292
492,3090,0.99753
492,3113,0.87027
492,3130,1.0579
493,1885,0.78404
493,1947,0.87481
493,2292,0.45838
493,2436,0.87206
493,2606,0.97318
493,2615,1.0222
493,2984,0.80318
494,1726,0.51573
494,1810,0.72601
495,2026,0.79512
494,2281,0.57803
494,2955,1.0924
494,3048,1.1055
495,1665,0.38483
495,1703,0.47129
495,1712,0.5074
495,2087,0.70258
495,2150,0.54134
495,2180,0.58704
495,2380,0.99545
495,2392,1.2278
495,2555,0.85568
495,2596,1.0687
495,2881,0.92908
495,3035,0.92282
496,1765,0.87084
496,1826,0.37109
496,2538,0.79982
496,2974,0.99221
496,2993,0.77603
496,3007,0.95927
496,3025,0.96498
497,1642,0.62769
497,2075,0.77697
497,2160,0.57479
497,2405,0.93886
497,2489,1.0451
497,2517,0.50485
497,2766,0.83305
497,2892,0.83846
497,2921,1.0966
498,1650,0.56244
498,1866,0.46544
498,1930,0.65989
498,1994,0.94499
498,2053,1.2538
498,2230,0.65867
499,2333,0.87794
498,2355,0.74881
498,2811,0.94068
498,2838,0.84061
498,2849,0.9153
498,2912,1.0168
499,2002,0.89592
499,2208,0.71974
499,2223,0.5972
499,2345,0.78276
499,2472,1.1961
499,2680,0.512
499,2699,0.7653
499,2779,1.0331
499,2788,1.0251
499,2831,0.7976
500,1744,0.78669
500,1786,1.2022
500,2453,1.1151
500,2870,0.90726
501,1731,0.66264
501,1793,1.1856
501,1922,0.57946
501,2127,0.74402
501,2432,1.0785
501,2667,0.69161
501,2708,0.81981
501,2727,0.69519
501,3098,0.98876
502,1623,0.75601
502,1637,0.48509
502,1777,1.0971
502,1859,0.57372
502,1897,0.79691
502,1977,0.91194
502,2035,0.84092
502,2299,0.58409
502,2323,0.80526
502,2615,0.95493
502,2654,0.59838
502,2798,0.88381
502,3008,0.94274
502,3105,0.97816
504,1671,0.53325
503,1907,0.97656
503,2190,0.65563
504,2394,1.1194
503,2685,0.69902
502,1533,0.30712
504,1832,0.5399
504,2099,0.78731
504,2279,0.68728
504,2412,0.85107
505,2596,0.9861
504,2647,0.55593
504,2964,0.77667
505,2177,0.76948
505,2270,0.8051
505,2811,0.80069
505,3018,0.95726
505,3087,0.87847
505,3134,1.0453
506,1651,0.68673
506,1722,0.66482
506,2006,0.9347
506,2058,0.89062
506,2162,0.81173
506,2246,0.45861
506,2377,0.96714
506,2767,0.88312
506,2931,1.0899
507,3037,1.1031
506,3059,0.9796
507,1768,0.82405
507,2088,0.85765
507,2263,0.79023
507,2560,0.6651
507,2911,0.9833
507,2920,1.0558
507,2942,1.0106
507,3026,1.0009
508,2064,0.85748
508,2900,0.99656
508,2949,0.9729
509,1748,0.84398
509,1754,0.85218
510,2017,0.73798
509,2323,0.86918
509,2333,0.9979
509,2343,0.93773
509,2354,0.92569
509,2363,0.95328
509,2417,0.60998
509,2629,0.36577
509,2847,0.95207
509,2861,1.0799
509,2868,1.0426
510,1574,0.47261
510,1685,0.55806
510,1691,0.56408
510,1712,0.71039
510,1795,1.154
510,1855,0.97394
510,1881,0.53092
510,2127,0.84419
510,2137,0.50181
510,2221,0.65584
510,2230,0.7278
510,2524,0.64961
510,2546,0.88463
510,2706,0.91885
510,2747,0.40051
510,2838,0.77637
511,1630,0.91175
511,1889,0.55685
511,1912,1.0769
511,2209,0.64296
511,2472,1.1048
511,2483,1.0068
511,2494,0.92805
511,2728,0.543
511,2778,0.86473
511,2800,0.95658
511,1495,0.33395
512,1585,0.63506
512,1996,0.8299
512,2517,0.63031
513,2791,1.0068
512,3147,0.76273
513,1947,0.84942
513,2291,0.60958
513,2300,0.66714
513,2605,0.64664
513,2632,0.68606
513,2639,0.62247
513,2668,0.76592
513,2676,0.79603
513,2688,0.9232
513,3113,0.91038
513,3129,1.1085
514,1555,0.41376
514,1861,0.79476
514,1978,0.72753
514,2199,0.69226
514,2420,0.75226
514,2617,0.59233
515,2648,0.64592
514,2698,0.84651
514,3044,1.0822
514,3078,1.0823
515,1660,0.77221
515,1723,0.707
515,1840,0.526
515,2025,0.76489
515,2180,0.73261
515,2284,0.58319
515,2455,1.0377
516,2891,0.95278
515,3068,1.2435
515,3098,1.011
516,1919,0.84372
516,1933,0.77502
516,1956,0.81096
517,2168,0.8235
516,2261,0.79023
516,2273,0.70066
516,2564,0.91334
515,1471,0.30082
518,1604,0.57838
517,1650,0.68296
517,1711,0.79594
517,2393,0.86103
517,2594,0.80526
517,2867,1.0679
517,2918,1.0638
517,2974,1.3441
517,3015,0.90341
517,3033,1.053
517,3087,0.95556
519,1768,0.82953
518,2088,0.9064
518,2129,0.70465
519,2374,0.87903
518,2382,0.8735
519,2531,0.74759
518,2911,0.91955
518,2932,0.99315
518,2943,1.063
519,1591,0.70329
519,1613,0.79804
519,1805,1.1226
519,1923,0.92408
519,2098,0.84684
519,2360,0.97554
519,2483,1.0115
519,2513,0.83529
519,2543,0.88812
520,2819,0.79736
519,3000,0.54157
520,1458,0.46037
520,1689,0.53037
520,1868,0.84547
520,2220,0.74788
520,2330,0.84762
520,2493,1.0471
520,2737,0.65786
520,2800,1.1181
520,2834,0.83617
520,2847,0.85964
521,2858,0.85064
520,2884,0.7482
521,1757,0.89649
521,1995,0.95917
521,2231,0.88615
521,2812,0.84115
520,1447,0.36247
522,1632,0.95654
522,1732,0.66439
522,1748,0.72714
522,2044,0.33224
522,2078,0.85653
522,2309,0.81568
522,2460,1.1495
522,2729,0.62087
523,2760,0.76953
523,2323,0.76763
523,2444,0.77099
523,2774,0.69572
523,3137,0.93827
523,3152,0.61133
524,1562,0.52038
524,1623,1.1197
524,1785,0.90604
524,1798,0.91684
524,1965,0.96726
524,1974,0.75342
524,1984,0.9579
524,2431,0.84099
524,2698,0.93212
524,2707,0.68745
524,3060,1.0096
525,3122,1.1596
525,1672,0.92063
525,1837,0.90657
525,2058,0.47176
525,2190,0.90361
525,2196,0.82198
525,2302,0.65437
525,2412,0.78588
525,2591,0.8118
525,2648,0.63087
525,2674,1.0071
525,2717,0.63562
525,3073,0.92445
525,3085,1.1028
525,3093,1.2071
526,1591,0.64418
526,1888,0.93413
526,2097,0.96275
526,2270,0.82514
527,1824,1.2711
527,2091,0.94803
527,2278,0.69867
527,2289,0.60394
527,2398,0.81672
527,2422,0.85348
527,2614,0.56922
527,2938,1.1121
527,2963,1.0271
528,2978,0.54596
527,2993,0.92556
528,1662,0.80062
528,1944,0.97659
528,2025,0.40359
528,2382,0.88715
528,2392,0.8511
528,2560,0.96945
528,2826,0.75231
528,2877,0.84148
528,2921,0.7807
529,1715,0.84518
529,1813,0.88963
529,1877,0.96281
529,2082,0.88411
529,2170,1.027
530,1654,0.62226
530,1707,0.74647
530,2239,1.0169
530,2359,0.88619
530,2371,0.85826
530,2543,0.99279
530,2656,0.76326
530,2838,0.97127
530,1518,0.31724
531,1531,0.41623
531,1581,0.50388
531,1642,0.70807
531,1994,1.1924
531,2148,0.98098
531,2777,0.83708
531,2808,0.78691
532,1746,0.9354
532,1796,1.0201
532,1831,0.96792
532,2207,0.65972
532,2502,0.92386
532,2520,0.80167
532,2713,0.82959
532,2756,0.87996
533,2797,0.79064
533,1631,1.0797
533,1682,0.6393
533,2724,0.75874
534,1570,0.64037
534,1846,0.82208
534,2299,0.72025
534,2315,1.0127
534,2684,1.0331
535,1609,0.76717
535,1733,0.613
535,1838,0.88526
535,1901,0.63663
535,2115,0.75181
535,2248,0.66999
535,2328,0.77007
535,2450,0.95139
535,2480,0.89922
535,2491,0.79821
535,2659,0.95733
535,2696,0.77758
535,2787,0.73603
536,1675,0.75109
536,1721,0.9158
535,1925,0.32901
536,1967,0.5625
536,2085,0.85289
536,2181,1.0293
536,2290,0.6652
536,2441,0.83924
536,2462,1.0051
536,2471,0.88602
536,2548,0.80566
536,2642,0.80458
536,3005,0.79952
536,3024,1.3127
536,3045,1.2053
536,3075,0.81745
536,3110,0.86295
537,1441,0.37378
537,1527,0.68665
537,1593,0.90258
537,1601,0.95685
537,1776,1.1679
537,2280,0.72808
537,2403,0.65898
537,3085,0.89811
538,1652,0.75227
538,1713,0.7371
538,1766,1.4315
538,1893,0.6014
538,2120,0.66788
538,2420,0.9993
538,2428,1.0476
537,2609,0.386
538,2623,0.6471
538,2860,0.751
539,1539,0.66318
539,1872,1.0069
539,1955,0.44939
539,2167,1.0809
539,2579,0.93412
539,2587,0.90502
539,2664,0.86613
539,2912,0.69211
539,3062,0.61548
539,3098,0.77759
540,1532,0.81603
540,1830,0.91717
540,1947,0.51979
540,2257,0.77143
540,2271,0.76915
540,2380,0.93299
540,2887,0.66081
540,2949,0.6218
540,2993,0.98459
541,1747,0.92801
541,2006,0.5489
541,2156,0.89874
541,2238,0.78564
541,2902,0.75844
541,2938,0.78639
542,1635,0.72161
542,2024,0.69295
542,2230,0.78187
542,2340,0.84664
543,2509,0.8837
542,2540,0.75991
542,2550,0.88448
542,2560,0.75336
542,2777,0.91078
542,2879,0.80313
542,2932,0.76031
543,1471,0.30685
543,1797,0.83499
543,1986,0.83757
543,2135,0.84415
543,2147,0.84016
543,2570,0.63389
543,2732,0.55967
543,2786,0.80916
543,2797,0.79592
543,2985,1.0097
544,1487,0.39463
544,1567,0.92679
544,1850,0.70448
544,2204,0.64176
544,2219,0.6616
544,2328,0.95137
544,2701,0.69053
544,2758,0.69588
544,2837,0.84927
544,2942,0.757
545,1904,0.87763
545,1936,0.48219
545,2090,1.049
545,2491,0.86881
545,2682,0.93023
546,2725,0.5598
544,2815,0.32946
546,1675,0.78021
546,1974,0.772
546,2309,0.97632
546,2479,0.79897
546,2615,0.66235
546,2664,0.848
546,2899,0.73293
547,1724,0.72755
547,1778,1.1791
547,1833,0.973
547,1895,0.71772
547,1960,0.45754
547,2186,0.86887
547,2299,1.0053
547,2466,0.89256
548,2516,0.82872
548,2960,0.65171
547,3125,0.81248
548,1440,0.45401
548,1596,0.81554
548,2429,0.97871
548,2437,0.84329
548,2596,0.61161
548,2860,0.71097
548,2993,1.0266
549,3012,0.8282
548,3094,0.88955
548,3105,0.86651
549,1574,0.56971
549,1714,0.51831
549,1826,0.86271
549,1954,0.50896
549,2210,0.68553
549,2265,0.85664
549,2411,0.58928
549,2623,0.70738
549,2878,0.83405
549,3021,0.80677
549,3031,0.77821
549,3042,0.92907
550,1392,0.5383
550,1551,0.376
550,1603,0.87907
550,1761,1.0582
550,1803,0.65017
550,1943,0.66108
550,2027,0.83768
550,2167,0.973
550,2276,0.84352
550,2381,0.8868
550,2931,0.71446
550,2946,0.6994
551,2062,0.66182
552,2358,0.84909
551,2372,0.76241
551,2837,0.92906
551,3083,1.1206
552,1480,0.46472
552,1542,0.47968
552,1646,0.81975
552,1812,0.7517
552,1873,0.91369
552,2570,0.72143
552,2581,0.67314
552,2612,0.6187
552,2919,0.76483
552,2982,0.8573
554,1422,0.45847
553,1656,0.61216
553,1923,0.79481
553,2054,0.82459
553,2098,0.99366
553,2149,0.80271
553,2249,0.82583
553,2293,0.60241
553,2347,0.95258
554,2391,0.6237
553,2552,0.78692
554,2561,0.79004
553,2898,0.73854
553,2909,0.69622
554,1414,0.45957
554,1685,0.86424
554,1704,0.69867
554,2216,0.78421
554,2229,0.7484
554,2325,1.0219
554,2662,0.62862
554,2764,0.73682
554,2795,0.94109
554,2866,0.75914
555,2890,0.91857
554,3051,0.72077
555,1735,0.66801
555,2078,0.61438
555,2305,0.96664
555,2488,0.72454
555,2497,0.70543
555,2512,0.87931
555,2520,0.97573
555,2543,0.7682
555,2732,0.50022
556,1363,0.53243
556,1663,1.016
556,1905,0.73984
556,1984,1.0918
556,2460,0.76565
556,2690,0.74849
556,2816,0.64075
557,2113,1.1719
557,2701,0.73493
557,2754,0.51729
557,2858,0.76214
557,3061,0.90505
557,3081,1.2167
557,3123,0.80416
558,1404,0.49758
558,1833,0.83033
558,1844,0.70279
558,2103,1.2027
558,2194,0.79241
558,2286,0.82642
558,2425,0.80437
558,2681,0.75246
558,2723,0.43584
558,3005,0.91715
558,3047,0.9318
558,3068,0.74549
558,3093,1.0164
558,3103,1.0236
559,2048,0.87846
559,2174,1.0003
559,2437,0.71112
559,3017,0.6072
559,3116,0.65113
560,1605,0.94253
560,1690,0.79127
560,2004,0.78616
560,2129,0.85741
560,2208,0.6663
560,2589,0.68316
560,2943,0.7943
560,2993,0.8705
560,3038,1.0821
561,1351,0.54003
561,1586,0.73873
561,1760,0.72709
561,1773,0.73988
561,1882,0.88619
561,1896,0.51175
