2187,1815
2187,3048
2187,4602
2189,3920
2191,1936
2193,2071
2193,3336
2194,3771
2194,4336
2194,5130
2196,2886
2196,3170
2196,3611
2196,4050
2200,4980
2205,1389
2205,2182
2205,4431
2207,1513
2207,1633
2207,4165
2207,4847
2209,1264
2209,2994
2209,4689
2211,3285
2211,3436
2211,3724
2211,4297
2212,1754
2212,1893
2216,2841
2216,3872
2218,3123
2220,2018
2221,2137
2220,3998
2221,5072
2223,1202
2225,1709
2225,4120
2227,1581
2229,3242
2230,4790
2230,1464
2230,2270
2230,3526
2230,4241
2232,2942
2232,3386
2234,1849
2234,3206
2234,4381
2236,1331
2236,3805
2238,3078
2238,3667
2238,4637
2239,2096
2239,3951
2241,4502
2241,5029
2243,2778
2245,5146
2246,1542
2248,4746
2252,1279
2252,4064
2252,4198
2254,1421
2254,3334
2254,3478
2255,2211
2255,4324
2255,4601
2257,1660
2257,3901
2259,3613
2259,3764
2261,1916
2261,3165
2263,3030
2263,5106
2268,1504
2266,4703
2270,1619
2270,4833
2272,2720
2272,4019
2272,4160
2275,3712
2277,1878
2277,2157
2277,1749
2277,2843
2277,3129
2277,4417
2279,4280
2281,3278
2281,3422
2281,4944
2281,2267
2284,2972
2286,4660
2288,2677
2288,3841
2290,3534
2290,4788
2293,1324
2293,1466
2293,3967
2295,3087
2295,4108
2297,2794
2299,1581
2299,2114
2299,3654
2300,1954
2300,3364
2300,4507
2302,1833
2302,4367
2304,3222
2304,3796
2304,1238
2309,1423
2309,3494
2311,5011
2311,2909
2311,4604
2313,2625
2313,3926
2315,4728
2317,1281
2317,1660
2317,2751
2317,3037
2317,3597
2317,4196
2317,5137
2318,1536
2318,2072
2318,4458
2322,4327
2320,5187
2324,1777
2326,1909
2326,3744
2326,4836
2326,4941
2327,4028
2331,4147
2331,4561
2333,3150
2333,3444
2335,4687
2336,1248
2336,2704
2336,2855
2338,1619
2338,1707
2338,3280
2338,5090
2340,2569
2342,1371
2344,1738
2344,3854
2344,4408
2349,3550
2349,4266
2351,3978
2353,3246
2353,3679
2353,4784
2354,2657
2354,2945
2354,3386
2354,4919
2358,1961
2358,2519
2358,2805
2358,4500
2358,5045
2360,4099
2362,3814
2367,1437
2365,3077
2369,1817
2369,3926
2371,1299
2371,4214
2371,4871
2372,4352
2374,3629
2374,3769
2374,4599
2376,2609
2376,3332
2378,1399
2380,2756
2380,2898
2380,3467
2381,4048
2380,4451
2381,1525
2385,1639
2385,1768
2385,2467
2385,4172
2387,5122
2389,4977
2390,3159
2392,1256
2392,4302
2392,4705
2396,3012
2396,2852
2397,1884
2397,3278
2397,4548
2397,4809
2399,3571
2399,3712
2399,3870
2401,3998
2403,1610
2405,3420
2403,4408
2406,1482
2406,1725
2406,2420
2406,2693
2408,3116
2408,4932
2408,5054
2410,3820
2414,4252
2415,2801
2415,4660
2417,4111
2417,4502
2419,2517
2419,3669
2421,2954
2423,3523
2424,1455
2423,3233
2423,4766
2424,2373
2426,1833
2426,3947
2428,1327
2428,1563
2428,4885
2430,4070
2430,5013
2432,4208
2435,2470
2435,4610
2437,3618
2437,4320
2439,3469
2441,2745
2441,2911
2441,4455
2442,3751
2444,3023
2444,3325
2444,4716
2446,1794
2448,2324
2448,1516
2448,4966
2450,1272
2450,3193
2453,3893
2453,4165
2455,1378
2455,2587
2457,4561
2460,2859
2460,3721
2460,3848
2460,4403
2462,4012
2462,4271
2464,4127
2466,2700
2468,3278
2468,3417
2468,5329
2469,4667
2469,4802
2471,2983
2475,1333
2475,2261
2478,1579
2480,5284
2482,1700
2480,2528
2480,2807
2480,3516
2480,3663
2482,2373
2484,3802
2482,5410
2487,2936
2487,2654
2487,4210
2489,3095
2489,4498
2491,3352
2493,4072
2493,4613
2495,4862
2500,1414
2500,1536
2502,2481
2504,2754
2504,5364
2504,3465
2504,3615
2504,4300
2505,1650
2505,3048
2505,4439
2507,2600
2507,2882
2507,3181
2507,3753
2507,3906
2513,2301
2514,3305
2518,4824
2518,4016
2520,4698
2522,3422
2522,5324
2523,2997
2525,3710
2527,3129
2527,5180
2529,1617
2529,4261
2529,4394
2529,4532
2531,2553
2531,3541
2532,1342
2532,4124
2534,4651
2538,3251
2538,3969
2541,2258
2540,2812
2543,3656
2543,4768
2543,5409
2545,2116
2545,2515
2545,2952
2545,3807
2547,1443
2548,5277
2550,2650
2548,4077
2550,2371
2550,3078
2550,3375
2550,4205
2554,2769
2554,3492
2554,4345
2554,4475
2556,3911
2556,4719
2556,5122
2557,2213
2557,3202
2563,3609
2566,3759
2566,4597
2568,5351
2568,1518
2568,2058
2568,3312
2568,4158
2568,5232
2570,2323
2572,2884
2572,4030
2575,4428
2577,2441
2577,4298
2577,4548
2579,3438
2579,5497
2581,5144
2583,1362
2583,2157
2583,3278
2586,4673
2588,3557
2588,5194
2590,2017
2590,2281
2590,3715
2593,2547
2593,2684
2593,4248
2597,4385
2597,2832
2597,2976
2597,3100
2597,3390
2597,3973
2599,3865
2601,5299
2604,2108
2604,5022
2608,1964
2608,3807
2608,4629
2610,1317
2610,1437
2610,2231
2610,3219
2610,3512
2613,2366
2613,2637
2613,3656
2615,2501
2615,4063
2615,4340
2615,5119
2615,5527
2619,3059
2619,3929
2620,4185
2622,2772
2622,4588
2624,3330
2624,3462
2626,4449
2626,2056
2626,3613
2628,3762
2629,3179
2631,2180
2631,2724
2633,3884
2633,4288
2633,5356
2635,1390
2635,1918
2635,4019
2637,2308
2638,2591
2638,4140
2638,4962
2640,2868
2642,3001
2642,5216
2642,5472
2644,3285
2646,2445
2646,4405
2647,3417
2647,3706
2649,3564
2651,1878
2651,2134
2651,3118
2651,4534
2653,1353
2655,5033
2656,2267
2656,3839
2656,3969
2658,2544
2658,4237
2662,5185
2664,2386
2664,2812
2664,4491
2664,5545
2665,1975
2667,4352
2669,3075
2669,3366
2669,3514
2669,4072
2671,3233
2671,3652
2673,2654
2676,2222
2676,1943
2676,5500
2678,2090
2678,3794
2678,3922
2682,2499
2682,4856
2683,5121
2682,5247
2685,2902
2685,3186
2689,2339
2687,2760
2689,3314
2691,3467
2692,3602
2696,3746
2696,4286
2699,5346
2701,1790
2699,2592
2701,4012
2701,5461
2703,2447
2703,3868
2705,4934
2707,5200
2707,2718
2708,1889
2710,2852
2710,3134
2710,5070
2710,5580
2712,2981
2712,3557
2714,4381
2716,1745
2716,3256
2716,3697
2717,2123
2719,3821
2719,4104
2721,1995
2721,2389
2721,2547
2723,5275
2721,5414
2723,4232
2726,1846
2726,2666
2726,5031
2726,5160
2728,5538
2732,1959
2734,2794
2734,3219
2734,3372
2734,3507
2735,2245
2735,4334
2735,4867
2737,3069
2737,4064
2737,4725
2739,3647
2739,3782
2739,5657
2743,1687
2743,2918
2744,2067
2744,3913
2744,4187
2746,2492
2746,2618
2746,4982
2746,5360
2748,1788
2748,2344
2750,5497
2752,2751
2753,2186
2755,3454
2755,5220
2757,3166
2757,3604
2759,4817
2759,3019
2759,3732
2759,4016
2761,2875
2761,4280
2761,5610
2762,5068
2764,1648
2764,3296
2764,5317
2766,4136
2768,4676
2766,4928
2768,2020
2768,2305
2770,2706
2770,5173
2771,3879
2773,2143
2777,1741
2775,2432
2775,3976
2775,5695
2777,4773
2777,5450
2777,5572
2779,3114
2779,3402
2779,3552
2779,3683
2780,1857
2780,2263
2780,2828
2780,5034
2782,2544
2782,3820
2782,4226
2784,2967
2786,1594
2786,3242
2786,4090
2788,4615
2793,4883
2793,5653
2791,1520
2795,2382
2797,2648
2795,5257
2795,5527
2797,2101
2797,3357
2798,4734
2800,2494
2800,3503
2800,3917
2800,4986
2804,5115
2804,2218
2804,3059
2804,4050
2807,1937
2807,3193
2811,2895
2811,4692
2811,5351
2813,1549
2813,5610
2815,2058
2815,2332
2816,1657
2820,2591
2820,2726
2820,3015
2820,4829
2820,5200
2822,2461
2824,1901
2824,4133
2824,5473
2824,5723
2825,1765
2825,3445
2825,3584
2825,3726
2825,4001
2825,5061
2827,2168
2827,3861
2829,3147
2829,3283
2829,4518
2831,2857
2831,5684
2833,4788
2834,4626
2836,2004
2836,2281
2836,2420
2840,5432
2841,2963
2841,5299
2843,1716
2843,1846
2845,3244
2845,3681
2845,3823
2845,5149
2845,5554
2847,2537
2847,3537
2847,4090
2849,3096
2849,3384
2850,4746
2849,4872
2852,2805
2852,4469
2859,5765
2861,1563
2861,1804
2863,1426
2863,2224
2863,4041
2865,5509
2865,2067
2865,2675
2865,2911
2867,3775
2865,3908
2865,5099
2865,5236
2865,5371
2865,5634
2867,3202
2867,3489
2868,2492
2868,4575
2870,2350
2870,3339
2870,4845
2872,2628
2872,2758
2872,3625
2874,3042
2874,4964
2876,4417
2879,2141
2879,1914
2881,2180
2881,4538
2883,3728
2885,1518
2885,1633
2885,2591
2885,3152
2886,482
2886,1599
2886,1767
2886,5587
2888,2020
2888,2314
2888,2855
2888,3435
2888,5058
2888,5328
2892,2427
2890,5196
2892,3579
2892,5473
2894,2708
2894,4653
2897,2988
2897,4361
2901,2281
2903,2547
2903,3273
2903,4482
2903,5024
2904,1475
2904,3105
2904,5409
2904,5549
2906,5783
2906,3679
2906,5284
2908,1713
2908,1851
2908,2814
2908,4745
2910,3942
2910,4619
2912,5662
2913,3811
2917,1982
2917,2945
2917,3526
2919,2371
2919,2648
2919,4853
2924,2238
2922,3062
2922,3224
2924,1547
2926,4581
2928,3357
2928,4971
2930,3627
2930,3768
2930,5617
2931,1810
2931,2763
2931,5490
2933,1932
2933,2330
2933,2486
2933,3895
2933,5236
2935,5734
2940,2889
2940,3471
2942,2600
2944,1385
2944,3017
2948,2054
2946,3172
2946,4264
2946,4388
2946,4800
2948,3305
2948,5445
2949,5833
2951,1759
2951,1894
2951,3579
2951,5565
2951,5695
2953,1621
2953,2711
2953,4534
2955,4651
2957,4901
2955,5198
2955,5320
2958,2436
2958,3834
2960,1470
2953,4709
2962,2139
2962,3269
2962,5034
2964,2279
2964,2839
2964,4356
2966,2546
2966,2965
2966,3413
2967,2002
2967,3125
2967,3690
2967,5650
2969,2387
2971,3528
2973,5281
2971,5407
2973,2666
2973,5144
2975,4482
2975,5792
2976,4606
2978,4309
2978,4865
2980,2801
2980,3789
2982,2087
2982,2234
2982,2501
2985,1954
2985,3078
2985,3213
2987,5236
2989,3354
2989,4984
2991,1398
2991,2346
2991,4444
2992,1529
2992,3483
2992,4158
2992,5864
2994,4710
2996,4820
2985,5909
2996,1666
2996,5608
3000,5479
3000,1786
3000,2607
3000,2754
3000,5743
3001,3746
3001,5083
3003,2045
3003,3175
3005,2179
3007,3606
3009,3024
3009,4658
3010,2866
3012,3300
3014,1754
3014,2445
3014,3431
3014,4390
3014,4784
3016,1621
3016,4120
3018,2287
3018,5311
3019,2702
3019,4511
3021,5556
3023,1479
3023,3134
3023,3694
3025,5813
3028,2551
3028,4351
3030,1995
3030,3562
3030,4216
3030,5027
3032,1858
3032,3255
3032,5149
3034,2814
3034,2970
3036,4610
3036,4854
3036,4894
3037,3381
3037,4063
3037,4730
3037,5270
3034,1403
3039,5509
3041,3086
3041,3514
3041,4467
3043,1693
3043,3652
3043,4991
3050,1959
3050,5367
3050,5644
3050,5758
3052,2634
3052,4300
3054,1534
3055,4561
3059,2245
3057,4151
3059,2071
3059,2911
3059,3195
3059,5220
3061,2756
3061,3330
3061,5459
3063,2341
3063,2459
3063,3039
3063,4408
3063,4817
3063,5333
3064,5903
3068,1905
3066,3471
3068,1648
3068,3595
3068,4944
3068,5594
3070,4259
3072,5065
3073,5713
3075,5858
3075,2873
3075,4527
3077,2711
3077,4649
3077,4730
3079,3150
3081,3967
3081,2155
3081,2583
3081,2994
3081,4097
3082,3280
3082,5166
3084,1740
3084,2413
3084,4365
3086,1606
3086,2288
3086,5414
3088,4676
3088,4901
3090,5015
3091,3409
3091,4469
3093,4208
3097,1860
3095,5670
3095,5815
3097,1443
3097,2108
3099,1977
3099,2828
3099,4608
3100,2666
3100,4054
3102,2531
3102,5117
3104,2247
3104,3096
3104,3231
3108,2371
3106,2940
3108,5245
3109,1556
3109,1691
3109,5619
3111,1822
3111,3363
3111,5367
3111,5891
3113,3501
3113,4833
3113,5488
3118,4154
3117,4712
3118,2774
3111,3528
3109,4313
3118,4552
3122,1916
3122,2614
3115,4313
3124,2209
3126,1511
3126,2900
3127,1639
3127,3172
3129,3037
3129,3994
3129,4270
3131,3319
3131,3856
3131,5198
3133,4372
3135,2312
3135,4932
3135,5313
3140,1470
3140,2017
3140,2718
3140,4509
3140,4791
3140,5052
3145,5434
3142,2431
3142,4651
3145,2564
3145,3140
3145,4095
3147,2161
3147,2848
3149,1603
3151,1869
3149,3411
3149,5574
3151,2274
3151,2988
3151,5720
3152,4210
3152,4757
3152,4890
3156,3807
3160,5268
3161,2673
3161,3253
3161,3913
3163,1842
3163,2114
3165,3091
3163,5126
3167,2513
3167,4601
3167,4714
3169,4045
3169,4986
3170,4315
3172,1545
3174,1673
3172,5673
3174,2225
3176,2929
3178,3343
3179,4163
3179,3757
3179,5223
3183,4399
3181,4820
3183,1506
3187,1626
3183,1921
3183,2351
3183,3206
3183,4894
3187,2619
3187,3042
3187,3998
3188,3854
3188,4669
3190,1777
3190,2047
3190,4259
3190,5477
3190,5632
3194,2180
3192,2465
3192,5340
3192,4126
3197,3712
3201,1477
3201,2870
3201,5446
3199,5882
3203,2308
3203,3159
3203,5180
3205,1887
3205,3285
3206,4369
3206,4786
3208,2569
3208,2992
3208,4637
3210,5848
3210,2416
3210,2702
3210,3807
3210,5590
3212,3956
3212,5729
3214,1734
3214,4892
3215,5290
3217,4489
3217,4750
3217,4993
3219,2128
3219,4072
3221,2000
3221,4324
3223,2254
3223,3105
3223,5554
3223,5664
3224,1840
3226,2819
3226,5819
3228,4588
3230,2646
3232,1687
3232,2369
3232,2942
3233,3211
3232,3904
3232,4169
3233,5369
3235,2089
3235,2510
3235,4028
3235,4838
3237,5695
3241,4944
3242,4282
3242,4707
3242,5511
3244,2213
3246,1507
3246,2767
3246,5072
3248,3866
3251,3177
3251,3712
3253,5220
3253,2607
3253,4120
3253,4397
3253,5331
3255,1639
3255,2465
3255,5768
3257,3028
3259,2042
3260,1898
3260,3974
3260,4660
3262,4520
3262,5581
3266,3553
3266,4901
3268,1738
3269,2164
3269,2718
3269,5025
3269,5725
3273,4217
3273,2996
3273,3812
3273,4617
3273,5164
3275,1866
3277,2285
3275,2848
3275,4356
3275,5290
3277,4480
3278,2549
3278,2938
3278,3111
3278,4054
3284,4737
3280,3926
3286,2126
3286,2405
3289,4991
3291,3622
3291,4845
3293,5535
3291,5686
3293,1689
3293,2664
3294,2236
3294,5115
3294,5250
3296,2368
3296,2501
3296,2785
3296,3075
3298,1941
3298,3480
3298,4575
3300,3888
3303,5795
3303,3739
3303,4297
3303,4948
3305,4010
3307,4689
3307,4795
3307,5371
3309,1529
3309,2080
3309,4127
3312,2900
3314,2614
3314,3848
3314,5072
3316,2461
3316,3440
3316,4397
3316,5481
3316,5634
3318,2186
3321,1768
3320,1898
3320,3562
3320,5193
3321,3015
3325,2314
3327,2027
3327,4088
3330,1488
3329,3958
3329,5441
3330,2864
3330,3683
3334,2571
3334,3395
3334,5024
3336,4757
3329,5819
3338,1596
3338,5144
3338,5581
3339,2697
3341,2407
3341,2965
3341,3787
3341,4343
3343,4473
3343,4599
3347,1848
3345,2267
3347,2821
3345,4046
3348,5536
3348,5279
3354,2524
3354,3624
3354,3893
3357,4851
3357,2650
3357,4163
3359,3478
3359,5103
3363,1552
3361,2092
3361,2224
3361,2366
3361,2927
3363,1682
3363,3337
3363,4297
3365,1808
3365,5655
3366,4552
3368,1946
3368,2778
3368,3998
3368,4115
3370,3724
3370,5243
3374,4799
3375,2479
3377,1504
3377,2600
3377,3433
3379,3838
3377,4662
3377,5056
3375,4390
3383,1633
3381,2186
3381,4250
3381,5342
3381,5490
3383,5203
3384,2731
3384,3564
3384,4944
3386,1909
3386,2308
3386,2864
3386,5612
3392,3256
3393,4082
3393,3672
3388,3946
3384,4397
3386,5702
3395,2432
3397,4345
3397,4752
3399,3521
3401,4885
3399,5004
3401,2004
3401,4617
3402,3784
3404,1711
3404,2549
3406,5286
3408,1590
3408,2126
3408,2261
3408,2684
3408,2821
3408,5434
3411,3213
3411,5164
3413,4034
3415,4707
3417,4574
3419,1545
3419,2377
3419,3748
3420,3886
3420,4300
3422,1952
3422,2645
3422,5232
3424,3319
3424,3474
3424,3607
3424,5396
3426,4147
3426,4952
3428,1669
3428,2494
3428,4431
3431,1815
3431,5508
3433,2774
3433,3165
3433,4831
3438,2603
3438,3843
3440,3566
3440,3699
3440,4655
3442,1901
3442,2326
3442,5083
3444,3417
3444,3982
3445,2727
3445,4383
3447,1628
3451,2042
3451,4099
3451,4779
3451,5333
3453,2166
3453,5448
3454,3123
3456,1747
3456,2564
3456,4874
3458,3523
3460,4237
3458,4498
3460,3933
3460,5042
3462,3238
3462,4597
3463,3651
3465,2682
3465,3372
3467,1860
3467,2405
3467,4345
3467,4473
3469,2274
3469,4728
3469,5421
3471,4055
3472,1993
3472,3757
3474,2119
3474,4556
3474,5137
3476,1711
3478,2521
3478,5266
3480,3059
3481,4433
3480,4842
3480,4979
3483,3188
3481,3892
3483,3471
3487,4941
3487,1813
3489,2628
3489,3318
3489,4003
3490,1937
3490,2224
3492,1579
3494,3591
3494,4907
3494,5367
3496,1520
3496,1666
3496,2074
3496,4140
3498,3847
3499,2477
3499,3014
3501,3705
3501,4252
3501,4394
3503,4791
3507,3136
3503,3435
3508,3552
3510,1632
3512,2310
3512,2574
3512,5322
3514,3267
3514,5051
3516,3951
3517,4628
3519,2434
3521,2022
3521,3382
3523,2952
3523,3089
3523,3510
3523,3798
3523,4333
3525,3651
3525,4214
3525,4754
3526,5171
3528,1867
3530,2265
3528,4466
3534,3228
3534,3904
3535,2128
3537,2393
3539,1718
3539,4575
3539,5272
3541,1975
3541,2090
3543,2508
3543,3750
3544,4032
3544,1560
3544,3339
3544,4160
3544,4293
3544,4880
3546,4710
3550,2898
3550,3037
3550,3456
3550,4421
3550,5119
3555,1668
3555,1812
3555,3177
3557,2353
3561,1930
3561,4250
3561,4941
3562,3982
3564,3841
3564,4374
3566,3287
3566,3548
3566,4117
3566,4538
3568,2198
3568,5225
3570,3404
3570,5076
3573,1624
3575,2846
3579,1763
3579,2301
3579,2976
3580,2427
3580,3129
3582,4903
3582,1880
3582,2036
3582,3938
3582,4770
3584,4063
3584,4203
3586,3802
3586,5166
3588,2812
3588,3237
3588,3363
3588,3651
3589,3507
3591,5025
3593,4604
3596,1578
3596,2927
3598,2249
3598,4865
3602,4444
3604,1702
3604,1830
3604,2103
3604,2377
3604,5130
3672,705
3605,4723
3607,3613
3607,3748
3607,3897
3607,4557
3611,4016
3611,4147
3611,4980
3613,2763
3613,3453
3614,3050
3614,3179
3614,4275
3616,1533
3616,3307
3616,4815
3620,1950
3620,5077
3625,3705
3629,2189
3629,3014
3629,4383
3631,4514
3631,1776
3631,3140
3631,3409
3632,3265
3632,3555
3634,4226
3634,3967
3634,4934
3636,2040
3638,3834
3640,1626
3640,1901
3640,2699
3643,3670
3643,4775
3643,5031
3645,2287
3649,2153
3649,4066
3650,1731
3650,3512
3650,4466
3652,3924
3652,4631
3656,2796
3654,3087
3654,3354
3654,3787
3658,1579
3658,2231
3658,3206
3659,1860
3659,3625
3659,4176
3659,4723
3661,4345
3663,1982
3663,4989
3665,4592
3667,3471
3668,2103
3668,2916
3670,2637
3672,4014
3674,4286
3676,3035
3676,3307
3676,4417
3677,1678
3677,1815
3677,4136
3679,2744
3679,3866
3685,3575
3686,2060
3686,2873
3686,4243
3686,4673
3686,4941
3688,3143
3690,2180
3692,3960
3694,4369
3695,2990
3695,3694
3697,3818
3701,4784
3703,2690
3703,4084
3706,1889
3706,1615
3706,3521
3708,4624
3710,2132
3710,4887
3712,2004
3712,2547
3712,3235
3715,2816
3715,3645
3715,4201
3717,4325
3719,3078
3719,3922
3719,4469
3719,4727
3721,3372
3722,1707
3722,2942
3724,4037
3726,4851
3728,2639
