670,10936
684,11572
683,11784
691,11474
684,10087
696,11741
697,10911
697,11162
697,11654
701,11404
701,11912
708,10737
706,10930
705,12375
709,11330
709,10802
709,11348
712,10862
711,12321
717,10701
716,12404
719,10593
720,11207
723,11739
725,11373
724,11784
726,10255
724,12238
728,11654
730,12272
731,10637
731,10412
733,11289
735,10806
737,12471
737,11973
738,11050
739,10467
740,11424
740,10069
742,10225
742,11537
742,12060
742,12310
736,12578
746,11822
746,10551
740,12585
744,12589
753,11167
754,10809
753,11618
757,10637
762,12343
759,9865
758,10311
758,10737
758,11373
758,11947
761,10018
761,11002
765,10782
766,12261
766,11213
767,12313
767,9689
769,10956
768,11068
769,9565
769,9582
769,12411
771,11406
770,12216
772,11897
772,12013
776,11687
777,9452
777,11559
776,11763
776,12107
780,11473
783,11162
784,11511
778,12138
787,10382
787,10042
787,10233
792,10738
787,11051
790,10187
792,10461
794,12317
798,9485
799,11383
799,11432
799,12212
799,11087
799,11604
800,11739
796,11844
801,9932
805,9209
804,12054
806,9888
808,11001
807,11477
811,9805
810,10307
811,10867
810,10941
814,9621
814,9765
814,10451
814,10517
814,10699
817,9966
817,10127
817,10408
817,12534
816,12575
818,10615
817,11110
821,11957
821,12463
821,11282
816,12383
822,12426
825,8984
825,11634
824,9075
825,9839
825,9914
825,10468
826,10720
825,12088
829,9494
829,10191
830,12182
829,11181
832,11231
832,11473
832,9247
832,11991
832,12373
834,12309
835,11259
839,10082
841,11717
841,11069
841,11754
844,11554
847,11391
844,11799
845,10821
844,10898
847,9992
846,12216
846,12272
847,9082
847,10324
847,10731
848,12039
850,12512
850,10940
851,9880
851,10652
853,11308
854,12372
855,9959
855,12467
855,9145
855,9191
855,9289
855,9715
855,9832
855,10491
856,11027
857,11466
857,11964
859,9928
859,11882
860,9662
860,9756
862,9625
862,12545
863,9107
862,10619
863,12248
866,10536
868,11593
867,9246
866,9531
867,12332
868,10408
870,11496
870,11796
871,12298
873,12426
874,10210
874,10341
874,11254
876,11424
877,12133
877,12187
879,10118
881,10163
881,8549
882,10078
881,11095
883,11934
883,10855
884,11304
885,9993
887,11376
885,12339
887,11708
889,9330
889,10770
889,11132
891,10555
891,10686
892,11226
892,8427
892,9779
894,11185
892,11272
893,9248
895,9951
896,12133
897,10476
896,10915
899,11466
900,12006
898,8880
900,9914
900,10382
903,10438
906,9709
904,10593
904,12099
904,12377
905,10352
905,10735
906,12336
910,12249
911,11882
912,8601
912,9048
910,9197
910,10989
912,10232
915,8674
915,9138
916,9580
915,10302
916,12178
921,11635
920,11683
919,8437
919,9396
921,10137
921,11428
920,11834
920,11556
921,9625
922,8174
922,8455
922,9007
923,10806
922,11920
922,12464
922,12533
924,11053
926,8268
926,10101
928,11964
927,8189
926,9209
926,10049
926,11222
926,11338
928,11716
926,11755
930,9893
934,9929
934,11262
934,8886
934,9956
934,9972
934,10886
934,11467
938,9756
939,8496
941,10022
939,8834
945,9801
945,10157
944,12497
945,12575
946,9254
946,10596
945,12324
945,12541
948,9164
949,8058
949,9351
949,11518
949,12144
952,10491
952,10333
952,12076
952,12294
952,12448
955,8019
956,11736
955,11934
958,8751
957,8306
956,9659
956,10303
956,12418
959,9120
959,10255
960,8219
962,9482
960,10037
963,9418
963,8256
964,8526
967,8628
967,10172
967,11815
968,11910
967,12246
967,9347
967,10054
967,10221
969,11164
971,9051
972,12615
975,10870
976,11076
975,11477
976,11648
979,10937
985,11976
979,8347
979,8555
979,9612
979,9932
982,10513
982,10701
982,12560
983,10561
983,11724
983,12104
986,9561
986,11200
986,7851
986,8890
986,9771
989,9174
988,12324
990,10483
996,11297
990,7953
990,8099
990,10611
991,10908
993,9668
993,12200
993,10825
995,7823
990,7773
995,8395
995,10352
994,12538
995,8301
997,8062
997,8717
998,8759
997,11395
1000,12283
999,9638
1000,12017
1001,9585
1001,10211
998,10292
1001,12579
1005,9051
1005,9501
